costF,latencyF,dist,time
334,1632.3,833.060515508927,1.8900000000001
709,1398.56344444444,784.005852678459,1.8900000000001
840,1131.62494444444,704.658607924591,1.8900000000001
437,1591.44333333333,825.175872649448,1.8900000000001
417,1604.83333333333,829.062577218659,1.8900000000001
821,1202.66544444444,728.087421135119,1.8900000000001
796,1312.38677777778,767.459291181939,1.8900000000001
927,1103.75,720.692906601002,1.8900000000001
713,1378.88455555556,776.159071574513,1.8900000000001
844,1170.24777777778,721.424954758606,1.8900000000001
693,1325.60238888889,747.908867013209,1.8900000000001
524,1505.26666666667,796.932201912085,1.8900000000001
607,1477.8,798.802516270448,1.8900000000001
520,1563.97666666667,824.078730140176,1.8900000000001
626,1465.06122222222,796.599081228957,1.8900000000001
690,1411.30222222222,785.473418144972,1.8900000000001
